time,open,high,low,close,tick_volume,spread,real_volume
2025-08-12 00:00:00,3343.1,3355.73,3342.27,3354.51,15499,7,0
2025-08-12 04:00:00,3354.51,3357.44,3346.3,3354.51,28628,7,0
2025-08-12 08:00:00,3354.51,3358.18,3342.32,3348.02,34502,7,0
2025-08-12 12:00:00,3348.02,3358.1,3336.13,3349.96,59026,7,0
2025-08-12 16:00:00,3349.96,3359.31,3330.95,3349.49,116662,7,0
2025-08-12 20:00:00,3349.49,3350.89,3345.64,3347.98,32528,7,0
2025-08-13 00:00:00,3349.13,3353.71,3342.75,3343.65,14905,7,0
2025-08-13 04:00:00,3343.65,3354.42,3342.73,3351.81,31087,7,0
2025-08-13 08:00:00,3351.81,3363.49,3345.67,3360.3,37245,7,0
2025-08-13 12:00:00,3360.3,3367.17,3355.54,3358.14,41829,7,0
2025-08-13 16:00:00,3358.14,3370.81,3354.23,3357.97,59096,7,0
2025-08-13 20:00:00,3357.97,3359.47,3350.0,3355.72,21993,7,0
2025-08-14 00:00:00,3357.12,3374.74,3356.62,3369.64,16801,7,0
2025-08-14 04:00:00,3369.64,3370.96,3355.53,3360.53,37333,7,0
2025-08-14 08:00:00,3360.53,3366.48,3341.51,3346.25,49515,7,0
2025-08-14 12:00:00,3346.25,3359.19,3342.09,3350.66,53723,7,0
2025-08-14 16:00:00,3350.66,3356.07,3329.85,3334.43,92003,7,0
2025-08-14 20:00:00,3334.43,3341.08,3331.9,3335.15,27746,7,0
2025-08-15 00:00:00,3336.27,3338.8,3332.26,3337.07,12643,7,0
2025-08-15 04:00:00,3337.07,3346.76,3333.38,3345.45,28000,7,0
2025-08-15 08:00:00,3345.45,3348.79,3338.39,3341.3,32719,7,0
2025-08-15 12:00:00,3341.3,3345.03,3333.68,3342.73,43128,7,0
2025-08-15 16:00:00,3342.73,3345.97,3333.02,3338.22,58149,7,0
2025-08-15 20:00:00,3338.23,3339.68,3334.5,3335.74,24381,7,0
2025-08-18 00:00:00,3336.65,3342.88,3323.55,3340.64,22966,7,0
2025-08-18 04:00:00,3340.64,3358.15,3339.58,3357.51,34479,7,0
2025-08-18 08:00:00,3357.51,3358.45,3344.67,3348.72,39130,7,0
2025-08-18 12:00:00,3348.72,3351.75,3343.22,3344.76,25879,7,0
2025-08-18 16:00:00,3344.76,3344.99,3331.79,3334.27,44963,7,0
2025-08-18 20:00:00,3334.27,3334.88,3330.29,3332.61,14886,7,0
2025-08-19 00:00:00,3333.79,3339.18,3326.1,3335.22,13516,7,0
2025-08-19 04:00:00,3335.22,3341.63,3329.48,3337.69,28141,7,0
2025-08-19 08:00:00,3337.69,3341.79,3334.49,3337.95,25597,7,0
2025-08-19 12:00:00,3337.95,3345.32,3334.32,3334.79,26323,7,0
2025-08-19 16:00:00,3334.79,3339.44,3317.01,3317.46,58898,7,0
2025-08-19 20:00:00,3317.46,3320.22,3314.97,3315.32,26864,7,0
2025-08-20 00:00:00,3316.27,3317.62,3312.9,3316.03,12286,7,0
2025-08-20 04:00:00,3316.03,3321.08,3311.55,3318.69,29174,7,0
2025-08-20 08:00:00,3318.69,3327.54,3318.15,3325.06,26442,7,0
2025-08-20 12:00:00,3325.06,3344.86,3323.63,3342.91,36816,7,0
2025-08-20 16:00:00,3342.91,3350.27,3338.94,3345.23,50686,7,0
2025-08-20 20:00:00,3345.23,3349.32,3344.03,3348.01,26591,7,0
2025-08-21 00:00:00,3349.45,3352.28,3341.59,3342.35,11173,7,0
2025-08-21 04:00:00,3342.35,3346.36,3338.03,3338.33,18709,7,0
2025-08-21 08:00:00,3338.33,3341.61,3334.32,3339.7,23941,7,0
2025-08-21 12:00:00,3339.7,3345.15,3325.23,3341.91,40977,7,0
2025-08-21 16:00:00,3341.91,3348.17,3336.09,3339.8,64419,7,0
2025-08-21 20:00:00,3339.8,3342.12,3336.64,3338.78,18235,7,0
2025-08-22 00:00:00,3339.19,3340.68,3335.08,3339.61,8895,7,0
2025-08-22 04:00:00,3339.61,3340.32,3328.03,3328.4,20530,7,0
2025-08-22 08:00:00,3328.4,3335.12,3325.41,3328.85,29075,7,0
2025-08-22 12:00:00,3328.85,3331.73,3321.53,3323.55,30700,7,0
2025-08-22 16:00:00,3323.55,3378.8,3323.23,3370.62,105239,7,0
2025-08-22 20:00:00,3370.62,3375.51,3368.88,3371.19,24875,7,0
2025-08-25 00:00:00,3371.87,3372.24,3363.4,3364.91,10777,7,0
2025-08-25 04:00:00,3364.91,3368.14,3359.78,3366.08,20229,7,0
2025-08-25 08:00:00,3366.08,3369.93,3363.11,3363.96,17242,7,0
2025-08-25 12:00:00,3363.96,3371.55,3361.99,3364.53,21072,7,0
2025-08-25 16:00:00,3364.53,3376.32,3362.21,3373.88,42712,7,0
2025-08-25 20:00:00,3373.88,3374.85,3364.33,3365.45,21005,7,0
2025-08-26 00:00:00,3365.6,3386.48,3351.3,3383.16,36436,7,0
2025-08-26 04:00:00,3383.16,3385.11,3369.89,3377.39,36105,7,0
2025-08-26 08:00:00,3377.39,3379.88,3367.23,3376.78,35059,7,0
2025-08-26 12:00:00,3376.77,3380.41,3367.25,3372.06,38299,7,0
2025-08-26 16:00:00,3372.04,3389.41,3370.34,3383.07,65253,7,0
2025-08-26 20:00:00,3383.07,3393.59,3380.25,3393.4,28405,7,0
2025-08-27 00:00:00,3393.5,3394.24,3388.86,3389.61,12933,7,0
2025-08-27 04:00:00,3389.61,3390.12,3373.95,3375.06,24507,7,0
2025-08-27 08:00:00,3375.06,3385.03,3373.78,3384.56,32136,7,0
2025-08-27 12:00:00,3384.56,3385.48,3373.77,3381.17,40552,7,0
2025-08-27 16:00:00,3381.17,3398.87,3375.57,3395.57,62975,7,0
2025-08-27 20:00:00,3395.57,3397.85,3392.36,3396.97,31260,7,0
2025-08-28 00:00:00,3398.13,3399.31,3391.24,3392.06,12325,7,0
2025-08-28 04:00:00,3392.06,3392.93,3384.61,3390.35,26846,7,0
2025-08-28 08:00:00,3390.35,3401.07,3387.74,3400.7,33138,7,0
2025-08-28 12:00:00,3400.7,3408.83,3393.87,3397.25,45737,7,0
2025-08-28 16:00:00,3397.27,3417.8,3394.05,3415.57,77688,7,0
2025-08-28 20:00:00,3415.57,3423.21,3414.58,3416.93,39515,7,0
2025-08-29 00:00:00,3416.61,3418.16,3413.06,3413.55,11629,7,0
2025-08-29 04:00:00,3413.55,3414.07,3407.57,3408.99,27665,7,0
2025-08-29 08:00:00,3408.99,3414.83,3406.54,3410.37,31948,7,0
2025-08-29 12:00:00,3410.37,3416.87,3404.27,3416.5,44281,7,0
2025-08-29 16:00:00,3416.5,3449.43,3413.62,3449.25,110903,7,0
2025-08-29 20:00:00,3449.25,3454.02,3441.0,3448.7,49976,7,0
2025-09-01 00:00:00,3446.31,3452.57,3442.35,3444.16,15804,7,0
2025-09-01 04:00:00,3444.16,3486.2,3437.12,3475.07,78290,7,0
2025-09-01 08:00:00,3475.07,3489.91,3467.81,3476.94,65702,7,0
2025-09-01 12:00:00,3476.94,3477.1,3466.41,3469.37,47049,7,0
2025-09-01 16:00:00,3469.37,3481.46,3468.84,3477.33,37341,7,0
2025-09-01 20:00:00,3477.33,3478.96,3476.16,3476.64,4514,7,0
2025-09-02 00:00:00,3478.1,3485.15,3474.42,3479.21,23927,7,0
2025-09-02 04:00:00,3479.21,3508.8,3477.04,3496.79,69626,7,0
2025-09-02 08:00:00,3496.79,3497.8,3470.11,3477.63,75711,7,0
2025-09-02 12:00:00,3477.63,3494.23,3474.42,3482.07,79292,7,0
2025-09-02 16:00:00,3482.07,3528.86,3478.24,3527.86,142801,7,0
2025-09-02 20:00:00,3527.86,3540.08,3521.92,3533.99,56077,7,0
2025-09-03 00:00:00,3533.3,3546.8,3526.29,3536.12,27158,7,0
2025-09-03 04:00:00,3536.12,3545.94,3529.39,3536.93,57545,7,0
